player_name,nationality,club,position,age,market_value_eur_m,season,competition,match_id,minutes_played,goals,assists,shots_on_target,pass_accuracy_pct,tackles,distance_covered_km,match_rating,yellow_card,red_card,fouls_committed,injured_flag
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,23.77,2025/26,League,107701,70,0,0,0,79.5,1,7.7,6.7,False,False,1,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,25.31,2025/26,League,107702,56,0,0,0,85.9,1,6.04,5.8,False,False,2,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,21.79,2025/26,League,107703,23,1,0,0,89.9,0,1.85,5.4,False,False,2,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,24.78,2025/26,League,107704,85,1,1,1,71.5,2,6.31,8.9,False,False,1,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,22.46,2025/26,League,107705,28,0,0,0,76.5,0,2.01,5.1,False,False,0,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,25.88,2025/26,League,107706,17,0,1,0,88.6,0,2.48,4.5,False,False,2,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,24.74,2025/26,League,107707,87,0,1,2,93.0,2,14.5,8.6,False,False,1,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,26.3,2025/26,League,107708,90,0,0,1,90.2,1,14.47,7.9,False,False,2,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,22.54,2025/26,World Cup Qualifiers,110939,25,0,0,1,87.6,0,2.46,5.2,False,False,1,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,22.71,2025/26,World Cup Qualifiers,110940,32,0,0,0,92.1,0,2.69,4.4,False,False,1,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,24.92,2025/26,World Cup Qualifiers,110941,62,0,1,0,80.8,1,6.97,6.2,False,False,1,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,,2025/26,World Cup Qualifiers,110942,17,0,0,0,85.1,0,2.21,4.5,False,False,2,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,26.21,2025/26,World Cup Qualifiers,110943,50,0,0,1,80.5,0,6.35,5.9,True,False,1,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,23.57,2025/26,World Cup Qualifiers,110944,68,0,1,0,82.8,0,8.8,7.0,False,False,4,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,23.31,2025/26,World Cup Qualifiers,110945,65,2,0,1,78.7,0,11.3,8.2,True,False,1,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,23.36,2025/26,World Cup Qualifiers,110946,23,0,0,0,42.7,0,1.72,4.4,False,False,0,False
Karim Adeyemi,Germany,Borussia Dortmund,LW,39,24.67,2025/26,World Cup Qualifiers,110947,52,1,0,0,71.3,0,4.13,6.0,False,False,4,False
Karim Benzema,France,Al Ittihad,ST,24,1.01,2025/26,Champions League,112580,90,1,1,1,74.1,1,7.29,8.6,False,False,3,False
Karim Benzema,France,Al Ittihad,ST,24,1.11,2025/26,Champions League,112581,22,0,0,0,,0,1.6,4.4,True,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,0.95,2025/26,Champions League,112582,43,0,0,2,36.8,0,2.71,4.8,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.02,2025/26,Champions League,112583,57,1,0,2,69.7,0,6.31,6.7,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,,2025/26,Champions League,112584,28,0,0,0,46.6,0,1.42,4.1,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,0.96,2025/26,Champions League,112585,90,0,1,0,84.5,0,9.8,7.5,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.02,2025/26,Champions League,112586,62,1,0,1,82.9,0,,7.1,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.09,2025/26,Champions League,112587,59,0,0,1,81.2,1,6.71,5.6,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.0,2025/26,Champions League,112588,71,0,0,0,83.7,0,8.96,6.1,False,False,5,False
Karim Benzema,France,Al Ittihad,ST,24,1.08,2025/26,Champions League,112589,54,2,0,0,77.3,1,5.87,6.6,True,False,3,False
Karim Benzema,France,Al Ittihad,ST,24,0.96,2025/26,Champions League,112590,20,1,0,1,96.0,1,1.96,5.0,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,0.99,2025/26,Champions League,112591,68,0,0,0,77.5,0,6.29,6.6,False,False,4,False
Karim Benzema,France,Al Ittihad,ST,24,1.08,2025/26,Champions League,112592,27,1,0,0,65.3,1,4.27,5.8,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.09,2025/26,Domestic Cup,113082,88,0,0,0,75.3,0,13.35,6.6,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.08,2025/26,Domestic Cup,113083,90,1,1,0,94.7,1,5.87,8.8,False,False,4,False
Karim Benzema,France,Al Ittihad,ST,24,1.12,2025/26,FIFA World Cup 2026,110815,56,0,1,1,45.4,0,5.68,6.1,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.03,2025/26,FIFA World Cup 2026,110816,73,0,0,2,61.9,1,9.47,6.5,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.05,2025/26,FIFA World Cup 2026,110817,82,0,1,1,82.8,1,6.5,7.0,False,False,3,False
Karim Benzema,France,Al Ittihad,ST,24,1.04,2025/26,FIFA World Cup 2026,110818,86,1,0,3,83.3,2,,8.4,False,False,5,False
Karim Benzema,France,Al Ittihad,ST,24,1.06,2025/26,League,102465,80,2,0,1,86.5,0,7.97,8.5,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.01,2025/26,League,102466,90,1,0,1,63.4,0,,7.2,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.15,2025/26,League,102467,85,0,1,0,,1,8.5,7.3,False,False,2,False
Karim Benzema,France,Al Ittihad,ST,24,1.02,2025/26,League,102468,90,2,0,1,80.4,0,6.61,8.2,True,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,0.95,2025/26,League,102469,59,0,0,1,72.5,0,3.55,5.3,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.09,2025/26,League,102470,46,2,0,0,58.5,0,3.9,7.1,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.01,2025/26,League,102471,71,2,1,1,53.4,0,8.01,8.7,False,False,2,False
Karim Benzema,France,Al Ittihad,ST,24,1.08,2025/26,League,102472,2,0,0,0,54.7,0,0.5,4.0,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.07,2025/26,League,102473,90,0,0,0,91.2,0,9.03,7.4,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.1,2025/26,League,102474,11,0,0,0,47.6,0,1.16,4.4,True,False,4,False
Karim Benzema,France,Al Ittihad,ST,24,1.05,2025/26,League,102475,62,0,0,0,65.5,0,7.48,6.1,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,0.96,2025/26,League,102476,53,1,0,0,92.2,1,2.75,6.6,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.06,2025/26,League,102477,34,1,0,1,40.1,0,3.65,5.5,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.15,2025/26,League,102478,21,0,0,0,95.2,1,2.11,4.8,True,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.05,2025/26,League,102479,36,0,0,1,,0,4.44,5.0,False,False,2,False
Karim Benzema,France,Al Ittihad,ST,24,1.04,2025/26,League,102480,87,0,0,2,55.5,0,8.47,6.7,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.12,2025/26,League,102481,18,0,0,0,73.1,0,2.96,4.6,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,0.97,2025/26,League,102482,29,1,0,1,59.6,0,2.12,5.2,False,False,3,False
Karim Benzema,France,Al Ittihad,ST,24,0.95,2025/26,League,102483,65,0,0,2,82.6,1,13.74,6.5,False,False,1,True
Karim Benzema,France,Al Ittihad,ST,24,1.07,2025/26,League,102484,81,0,0,1,65.5,0,11.69,6.7,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,0.95,2025/26,League,102485,25,0,0,0,80.5,0,2.39,5.1,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,0.99,2025/26,League,102486,90,0,0,1,66.4,2,8.3,6.6,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.04,2025/26,League,102487,61,0,0,1,63.5,0,4.57,6.1,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.01,2025/26,League,102488,90,1,0,0,87.8,0,10.79,8.2,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.0,2025/26,League,102489,63,0,0,1,48.7,0,8.61,6.1,False,False,2,False
Karim Benzema,France,Al Ittihad,ST,24,1.04,2025/26,League,102490,70,0,1,2,82.2,0,6.05,6.7,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.0,2025/26,League,102491,90,0,1,0,93.7,1,,7.1,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.04,2025/26,League,102492,55,0,0,0,,0,13.51,5.8,True,False,3,False
Karim Benzema,France,Al Ittihad,ST,24,1.01,2025/26,League,102493,63,1,0,1,84.0,1,7.86,7.2,False,False,0,False
Karim Benzema,France,Al Ittihad,ST,24,1.03,2025/26,World Cup Qualifiers,112757,64,0,1,2,73.2,0,4.11,6.8,False,False,2,False
Karim Benzema,France,Al Ittihad,ST,24,1.0,2025/26,World Cup Qualifiers,112758,73,1,0,3,53.0,1,12.32,7.6,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,0.96,2025/26,World Cup Qualifiers,112759,90,0,0,1,78.9,0,10.84,6.8,False,False,1,False
Karim Benzema,France,Al Ittihad,ST,24,1.05,2025/26,World Cup Qualifiers,112760,81,0,1,2,86.5,1,7.25,7.5,False,False,3,False
Karim Benzema,France,Al Ittihad,ST,24,1.07,2025/26,World Cup Qualifiers,112761,90,0,0,0,79.6,1,12.32,6.5,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.7,2025/26,Champions League,107419,82,0,0,1,62.5,0,7.65,6.7,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.22,2025/26,Champions League,107420,90,0,1,0,88.7,0,11.69,7.9,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.57,2025/26,Champions League,107421,11,1,0,1,59.1,0,1.11,4.9,True,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.63,2025/26,Champions League,107422,90,0,0,0,69.4,1,6.6,7.0,False,False,2,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.67,2025/26,Champions League,107423,2,0,0,0,43.3,0,,4.1,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.86,2025/26,Champions League,107424,22,0,0,0,70.4,0,2.67,4.2,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.0,2025/26,Domestic Cup,111878,76,0,1,1,65.8,0,8.69,6.4,False,False,3,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.06,2025/26,Domestic Cup,111879,85,1,0,1,77.0,1,9.33,7.3,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.94,2025/26,Domestic Cup,111880,21,0,0,0,93.3,0,4.35,4.9,False,False,3,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.07,2025/26,Domestic Cup,111881,46,0,0,0,72.1,0,11.56,5.9,False,False,2,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.25,2025/26,Domestic Cup,111882,87,0,0,0,70.0,0,12.91,7.6,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.92,2025/26,Domestic Cup,111883,39,0,0,2,99.3,0,5.55,5.1,True,False,2,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.53,2025/26,FIFA World Cup 2026,111538,84,0,0,0,88.3,1,8.47,7.0,False,False,3,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.61,2025/26,FIFA World Cup 2026,111539,42,0,0,0,95.5,1,7.79,5.0,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.77,2025/26,FIFA World Cup 2026,111540,83,0,0,0,85.4,0,9.36,6.0,False,False,4,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.3,2025/26,FIFA World Cup 2026,111541,9,0,0,0,94.8,0,0.71,4.1,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.07,2025/26,FIFA World Cup 2026,111542,23,0,0,0,60.1,0,2.58,4.5,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.05,2025/26,League,104890,89,0,0,0,68.3,1,14.04,6.6,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.53,2025/26,League,104891,9,0,0,0,51.8,0,0.58,4.2,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.2,2025/26,League,104892,38,1,0,0,95.4,0,2.65,5.4,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.68,2025/26,League,104893,67,1,0,0,74.0,0,6.54,7.2,False,False,1,False
Kenan Yildiz,Unknown,Juventus,LW,31,3.72,2025/26,League,104894,84,0,0,0,78.1,1,12.09,6.6,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.81,2025/26,League,104895,51,0,0,1,62.1,1,2.68,5.1,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.67,2025/26,League,104896,7,0,0,0,65.1,0,0.6,3.6,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.26,2025/26,League,104897,90,1,0,1,52.1,1,10.66,7.5,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.83,2025/26,League,104898,47,0,0,1,78.1,0,2.47,4.8,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.54,2025/26,League,104899,4,0,0,0,81.5,0,0.5,4.0,False,False,0,True
Kenan Yildiz,Turkey,Juventus,LW,31,3.87,2025/26,League,104900,37,0,0,1,73.2,0,2.34,5.4,False,False,3,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.8,2025/26,League,104901,53,0,0,1,81.6,1,3.43,5.7,False,False,2,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.55,2025/26,League,104902,75,0,0,0,61.9,1,7.37,5.7,False,False,4,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.92,2025/26,League,104903,37,0,0,0,93.0,0,5.11,5.4,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.63,2025/26,League,104904,87,0,1,0,,1,10.29,7.6,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.98,2025/26,League,104905,6,0,0,0,51.5,1,0.5,4.7,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.71,2025/26,League,104906,64,0,0,1,87.5,0,7.81,6.5,False,False,2,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.98,2025/26,League,104907,18,0,0,0,73.6,0,1.21,4.5,False,False,2,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.54,2025/26,League,104908,89,0,0,0,63.8,0,14.5,7.3,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.56,2025/26,League,104909,74,1,0,0,87.2,1,7.43,7.3,False,False,1,False
Kenan Yildiz,Unknown,Juventus,LW,31,3.77,2025/26,League,104910,53,1,0,1,85.2,0,4.35,6.4,False,False,3,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.83,2025/26,League,104911,90,0,1,1,76.5,2,7.3,8.3,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.01,2025/26,League,104912,83,1,0,0,78.4,1,5.0,6.6,True,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.65,2025/26,League,104913,90,1,0,0,,1,5.63,8.1,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.09,2025/26,League,104914,90,0,0,0,96.2,0,10.71,7.2,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.11,2025/26,League,104915,76,0,1,1,52.2,1,11.87,6.8,False,False,3,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.15,2025/26,League,104916,74,1,0,1,83.7,0,9.06,6.8,True,False,3,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.59,2025/26,League,104917,75,0,0,0,62.0,1,6.34,6.2,False,False,2,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.24,2025/26,League,104918,2,0,0,0,70.8,0,0.5,4.1,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.02,2025/26,League,104919,90,1,1,0,96.1,1,4.68,8.3,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,,2025/26,League,104920,30,0,0,0,94.7,0,,4.8,False,False,2,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.99,2025/26,League,104921,76,0,0,0,64.8,4,8.94,5.9,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.65,2025/26,League,104922,66,0,1,0,47.3,1,6.37,6.1,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.24,2025/26,League,104923,62,0,0,0,62.5,1,7.42,5.6,False,False,3,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.55,2025/26,World Cup Qualifiers,106944,19,0,0,0,,0,,4.4,False,False,1,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.02,2025/26,World Cup Qualifiers,106945,82,2,0,0,88.5,1,8.3,8.1,False,False,4,False
Kenan Yildiz,Turkey,Juventus,LW,31,3.59,2025/26,World Cup Qualifiers,106946,89,0,0,1,76.7,2,10.92,6.9,False,False,0,False
Kenan Yildiz,Turkey,Juventus,LW,31,4.17,2025/26,World Cup Qualifiers,106947,90,0,1,2,76.0,1,5.98,7.5,False,False,2,True
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.73,2025/26,Champions League,109128,12,0,0,0,92.3,0,1.21,4.8,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.76,2025/26,Champions League,109129,76,0,1,0,48.9,1,4.52,6.8,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.43,2025/26,Champions League,109130,76,0,0,1,50.2,0,5.96,5.3,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.21,2025/26,Champions League,109131,56,0,0,0,50.0,0,9.58,5.9,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.61,2025/26,Champions League,109132,90,1,0,1,48.0,3,8.88,7.8,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.93,2025/26,Champions League,109133,71,0,0,0,32.5,2,13.03,6.2,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.33,2025/26,Champions League,109134,36,0,0,0,41.2,0,1.99,4.8,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.28,2025/26,Champions League,109135,63,0,0,0,92.4,1,7.33,6.9,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.03,2025/26,Champions League,109136,87,0,0,0,57.9,0,8.8,6.1,False,False,5,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.69,2025/26,Domestic Cup,110884,89,0,1,1,,2,10.88,7.6,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.1,2025/26,Domestic Cup,110885,89,0,0,0,74.7,0,13.78,7.2,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.97,2025/26,Domestic Cup,110886,30,0,0,0,98.9,0,4.34,5.3,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.63,2025/26,Domestic Cup,110887,50,0,0,0,40.1,0,,4.9,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.78,2025/26,Domestic Cup,110888,81,0,0,1,95.0,1,6.16,7.4,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.22,2025/26,Domestic Cup,110889,90,0,0,2,78.3,0,7.62,7.3,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.81,2025/26,FIFA World Cup 2026,113171,76,0,0,0,75.0,0,7.48,6.6,False,False,0,True
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.73,2025/26,FIFA World Cup 2026,113172,76,2,0,0,,0,8.11,7.4,True,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.93,2025/26,FIFA World Cup 2026,113173,62,0,0,0,44.0,0,6.1,5.7,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.89,2025/26,FIFA World Cup 2026,113174,85,0,0,2,79.9,1,6.42,7.1,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,16.01,2025/26,FIFA World Cup 2026,113175,90,0,0,0,89.3,0,5.34,6.3,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.18,2025/26,League,109280,90,0,0,0,83.7,2,10.02,7.5,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.04,2025/26,League,109281,52,0,0,0,74.1,0,,5.7,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.25,2025/26,League,109282,78,2,2,1,93.9,1,14.5,9.3,True,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.33,2025/26,League,109283,79,1,1,0,78.6,0,10.8,7.2,False,False,4,False
Kevin De Bruyne,Unknown,Napoli,CAM,20,14.44,2025/26,League,109284,83,1,1,0,92.2,0,6.44,8.2,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.65,2025/26,League,109285,74,0,0,0,89.7,0,6.46,6.7,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,16.02,2025/26,League,109286,50,1,0,0,91.6,0,4.97,6.1,False,False,4,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.29,2025/26,League,109287,35,0,0,0,58.6,0,3.53,4.3,False,False,3,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.14,2025/26,League,109288,1,0,0,0,73.8,0,0.5,4.0,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,16.06,2025/26,League,109289,90,0,1,1,79.2,0,7.93,7.6,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.58,2025/26,League,109290,90,0,0,2,42.0,0,6.56,7.1,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,16.01,2025/26,League,109291,64,0,0,0,80.5,2,5.91,6.0,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.33,2025/26,League,109292,90,0,0,0,88.1,1,12.57,7.6,False,False,1,True
Kevin De Bruyne,Belgium,Napoli,CAM,20,16.08,2025/26,League,109293,55,0,1,0,86.1,0,6.04,6.5,False,False,3,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.32,2025/26,League,109294,80,0,0,0,92.3,0,,6.2,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.71,2025/26,League,109295,13,0,0,0,75.1,0,0.85,4.5,True,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.03,2025/26,League,109296,90,1,0,0,77.3,2,9.78,7.6,True,False,3,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.98,2025/26,League,109297,74,0,0,0,65.4,0,4.75,5.6,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.94,2025/26,League,109298,88,1,0,0,71.7,0,5.65,7.8,True,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.66,2025/26,League,109299,36,0,0,0,88.1,0,,5.2,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.99,2025/26,League,109300,40,0,0,1,43.9,0,4.64,4.2,False,False,3,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.59,2025/26,League,109301,55,0,0,0,55.7,0,4.22,5.0,False,False,4,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.95,2025/26,League,109302,28,0,0,0,,0,2.38,4.5,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.81,2025/26,League,109303,90,0,0,0,73.3,1,8.76,6.6,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.74,2025/26,League,109304,43,0,0,0,45.0,0,2.86,4.8,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.45,2025/26,League,109305,80,0,0,1,75.6,0,7.77,6.4,False,False,3,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.23,2025/26,League,109306,90,0,0,0,89.0,0,8.79,6.7,False,False,4,True
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.15,2025/26,League,109307,4,0,0,0,93.3,0,0.5,4.3,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,15.31,2025/26,League,109308,65,0,1,0,70.4,2,5.85,6.8,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.38,2025/26,League,109309,36,0,0,0,80.9,0,3.34,4.8,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.45,2025/26,League,109310,34,1,0,1,50.9,0,4.74,5.8,True,False,0,True
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.62,2025/26,League,109311,67,0,1,0,,2,9.78,6.3,False,False,5,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,16.07,2025/26,League,109312,90,1,0,0,55.0,0,8.76,7.7,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.55,2025/26,League,109313,90,0,0,1,72.0,1,11.03,7.7,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.65,2025/26,League,109314,69,0,0,2,85.8,0,12.56,6.3,True,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.89,2025/26,League,109315,37,0,0,1,48.1,0,4.39,5.0,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.45,2025/26,World Cup Qualifiers,110927,66,2,0,2,55.5,1,6.89,7.7,False,False,3,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,,2025/26,World Cup Qualifiers,110928,61,0,1,0,91.3,0,,6.9,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,,2025/26,World Cup Qualifiers,110929,61,0,0,0,69.7,0,5.79,5.9,False,False,2,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,14.6,2025/26,World Cup Qualifiers,110930,58,0,0,1,,2,7.49,6.4,False,False,0,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.99,2025/26,World Cup Qualifiers,110931,73,0,0,1,74.2,0,7.03,6.6,False,False,1,False
Kevin De Bruyne,Belgium,Napoli,CAM,20,13.77,2025/26,World Cup Qualifiers,110932,82,3,0,1,84.6,0,8.38,9.5,False,False,0,False
Khvicha Kvaratskhelia,Georgia,Paris Saint-Germain,LW,38,6.86,2025/26,Champions League,110755,90,0,0,1,55.9,1,14.5,6.8,False,False,0,False
Khvicha Kvaratskhelia,Georgia,Paris Saint-Germain,LW,38,6.91,2025/26,Champions League,110756,85,0,0,1,85.9,0,11.27,6.7,False,False,2,False
Khvicha Kvaratskhelia,Georgia,Paris Saint-Germain,LW,38,6.92,2025/26,Champions League,110757,74,0,0,1,78.8,1,6.85,6.2,False,False,1,False
Khvicha Kvaratskhelia,Georgia,Paris Saint-Germain,LW,38,7.28,2025/26,Champions League,110758,80,0,0,0,74.0,0,9.83,6.6,False,False,4,False
Khvicha Kvaratskhelia,Georgia,Paris Saint-Germain,LW,38,7.64,2025/26,Champions League,110759,15,0,0,0,85.1,0,2.11,4.8,False,False,0,False
